Timestamp,Median,Q1,Q3,Official
2025-11-29 04:16:37,173.89,164.68,176.53,153.4
2025-11-29 04:31:34,174.0,165.07,176.53,153.4
2025-11-29 04:43:11,174.0,165.15,176.53,153.4
2025-11-29 04:52:04,174.02,165.94,176.53,153.4
2025-11-29 04:59:10,174.03,165.97,176.53,153.4
2025-11-29 05:10:41,174.03,165.99,176.53,153.4
2025-11-29 05:22:58,174.03,165.97,176.53,153.4
2025-11-29 05:35:11,174.05,165.99,176.54,153.4
2025-11-29 05:44:44,174.04,165.99,176.53,153.4
2025-11-29 05:52:15,174.05,168.0,176.54,153.4
2025-11-29 05:59:58,174.05,167.09,176.53,153.4
2025-11-29 06:14:05,174.05,171.71,176.54,153.4
2025-11-29 06:28:53,174.06,172.78,176.54,153.4
2025-11-29 06:44:54,174.1,173.85,176.54,153.4
2025-11-29 06:55:17,174.14,173.85,176.54,153.4
2025-11-29 07:02:33,174.06,173.85,176.54,153.4
2025-11-29 07:13:03,174.05,170.63,176.54,153.4
2025-11-29 07:25:55,174.05,171.71,176.54,153.4
2025-11-29 07:34:19,174.14,173.85,176.54,153.4
2025-11-29 07:42:45,174.14,173.85,176.54,153.4
2025-11-29 07:49:43,174.1,173.85,176.54,153.4
2025-11-29 07:56:58,174.18,173.85,176.54,153.4
2025-11-29 08:07:27,174.47,173.85,176.54,153.4
2025-11-29 08:20:10,174.31,173.85,176.54,153.4
2025-11-29 08:36:16,174.5,173.85,176.54,153.4
2025-11-29 08:47:28,174.4,173.85,176.54,153.4
2025-11-29 08:56:19,174.49,173.85,176.54,153.4
2025-11-29 09:04:52,174.51,173.85,176.54,153.4
2025-11-29 09:16:05,174.56,173.85,176.54,153.4
2025-11-29 09:29:20,174.47,173.85,176.54,153.4
2025-11-29 09:38:30,174.47,173.85,176.54,153.4
2025-11-29 09:46:26,174.44,173.85,176.54,153.4
2025-11-29 09:53:56,174.47,173.85,176.54,153.4
2025-11-29 10:01:22,174.44,173.85,176.54,153.4
2025-11-29 10:11:49,174.4,173.85,176.54,153.4
2025-11-29 10:24:49,174.31,173.85,176.54,153.4
2025-11-29 10:36:45,174.49,173.85,176.54,153.4
2025-11-29 10:45:56,174.49,173.85,176.54,153.4
2025-11-29 10:53:40,174.49,173.85,176.54,153.4
2025-11-29 11:00:49,174.44,173.85,176.54,153.4
2025-11-29 11:10:41,174.56,173.85,176.54,153.4
2025-11-29 11:22:13,174.4,173.85,176.54,153.4
2025-11-29 11:30:48,174.4,173.85,176.54,153.4
2025-11-29 11:38:40,174.14,173.85,176.54,153.4
2025-11-29 11:45:38,174.18,173.85,176.54,153.4
2025-11-29 11:53:27,174.21,173.85,176.54,153.4
2025-11-29 12:00:30,174.31,173.85,176.54,153.4
2025-11-29 12:15:43,174.18,173.85,176.54,153.4
2025-11-29 12:32:01,174.4,173.85,176.54,153.4
2025-11-29 12:54:25,174.52,173.85,176.54,153.4
2025-11-29 13:08:47,174.51,173.85,176.54,153.4
2025-11-29 13:22:32,174.52,173.85,176.54,153.4
2025-11-29 13:36:28,174.6,173.85,176.54,153.4
2025-11-29 13:45:34,174.6,173.85,176.54,153.4
2025-11-29 13:53:17,174.6,173.85,176.54,153.4
2025-11-29 14:00:17,174.6,173.85,176.54,153.4
2025-11-29 14:10:12,174.51,173.85,176.54,153.4
2025-11-29 14:22:20,174.6,173.85,176.54,153.4
2025-11-29 14:33:52,174.6,173.85,176.54,153.4
2025-11-29 14:42:53,174.51,173.85,176.54,153.4
2025-11-29 14:50:32,174.6,173.85,176.54,153.4
2025-11-29 14:57:59,174.31,173.85,176.54,153.4
2025-11-29 15:07:33,174.6,173.85,176.54,153.4
2025-11-29 15:19:09,174.5,173.85,176.54,153.4
2025-11-29 15:30:42,174.5,173.85,176.54,153.4
2025-11-29 15:39:25,174.44,173.85,176.54,153.4
2025-11-29 15:47:15,174.51,173.85,176.54,153.4
2025-11-29 15:54:54,174.49,173.85,176.54,153.4
2025-11-29 16:02:15,174.4,173.85,176.54,153.4
2025-11-29 16:13:14,174.44,173.85,176.54,153.4
2025-11-29 16:27:20,174.49,173.85,176.54,153.4
2025-11-29 16:40:40,174.14,172.9,176.54,153.4
2025-11-29 16:50:31,174.05,165.99,176.54,153.4
2025-11-29 16:58:14,174.49,173.85,176.54,153.4
2025-11-29 17:07:50,174.44,173.85,176.54,153.4
2025-11-29 17:19:08,174.31,173.85,176.54,153.4
2025-11-29 17:30:40,174.4,173.85,176.54,153.4
2025-11-29 17:39:40,174.31,173.85,176.54,153.4
2025-11-29 17:46:43,174.31,173.85,176.54,153.4
2025-11-29 17:54:05,174.18,173.85,176.54,153.4
2025-11-29 18:01:09,174.14,173.85,176.54,153.4
2025-11-29 18:13:14,174.4,173.85,176.54,153.4
2025-11-29 18:27:34,174.21,173.85,176.54,153.4
2025-11-29 18:42:31,174.4,173.85,176.54,153.4
2025-11-29 18:52:40,174.31,173.85,176.54,153.4
2025-11-29 18:59:41,174.31,173.85,176.54,153.4
2025-11-29 19:09:13,174.47,173.85,176.54,153.4
2025-11-29 19:20:36,174.44,173.85,176.54,153.4
2025-11-29 19:29:11,174.44,173.85,176.54,153.4
2025-11-29 19:37:26,174.14,171.01,176.54,153.4
2025-11-29 19:44:48,174.18,173.85,176.54,153.4
2025-11-29 19:52:06,174.31,173.85,176.53,153.4
2025-11-29 19:59:32,174.1,169.69,176.53,153.4
2025-11-29 20:10:54,174.14,169.81,176.53,153.4
2025-11-29 20:23:44,174.05,166.19,176.53,153.4
2025-11-29 20:35:19,174.05,166.14,176.53,153.4
2025-11-29 20:44:31,174.05,166.19,176.53,153.4
2025-11-29 20:52:15,174.05,166.19,176.53,153.4
2025-11-29 20:59:50,174.05,165.99,176.53,153.4
2025-11-29 21:09:36,174.04,165.99,176.53,153.4
2025-11-29 21:21:21,174.04,165.99,176.53,153.4
2025-11-29 21:31:18,174.05,165.99,176.53,153.4
2025-11-29 21:39:49,174.05,165.99,176.53,153.4
2025-11-29 21:47:09,174.05,166.19,176.53,153.4
2025-11-29 21:54:23,174.05,166.19,176.53,153.4
2025-11-29 22:01:46,174.05,166.19,176.53,153.4
2025-11-29 22:12:03,174.02,165.99,176.53,153.4
2025-11-29 22:24:51,174.03,165.99,176.53,153.4
2025-11-29 22:35:45,174.01,165.97,176.53,153.4
2025-11-29 22:45:01,174.02,165.99,176.53,153.4
2025-11-29 22:52:43,174.02,165.99,176.53,153.4
2025-11-29 22:59:54,174.02,165.99,176.53,153.4
2025-11-29 23:10:06,174.0,165.99,176.53,153.4
2025-11-29 23:22:17,174.0,165.99,176.53,153.4
2025-11-29 23:32:13,173.92,165.15,176.14,153.4
2025-11-29 23:40:36,174.0,165.53,176.52,153.4
2025-11-29 23:48:25,173.96,165.34,176.42,153.4
2025-11-29 23:56:04,173.96,165.34,176.42,153.4
2025-11-30 00:11:16,173.96,165.34,176.42,153.4
2025-11-30 00:46:09,173.92,165.15,176.14,153.4
2025-11-30 01:18:08,173.91,165.15,176.23,153.4
2025-11-30 02:04:23,173.9,165.07,176.52,153.56
2025-11-30 02:50:03,173.91,164.95,176.53,153.56
2025-11-30 03:23:58,173.89,164.75,176.07,153.56
2025-11-30 03:50:36,173.89,164.75,176.32,153.56
2025-11-30 04:09:56,173.92,165.15,176.53,153.56
2025-11-30 04:25:22,174.02,165.15,176.53,153.56
2025-11-30 04:42:28,174.05,165.99,176.53,153.56
2025-11-30 04:55:41,174.04,165.71,176.53,153.56
2025-11-30 05:03:49,174.05,165.99,176.53,153.56
2025-11-30 05:14:57,174.05,169.13,176.54,153.56
2025-11-30 05:28:45,174.14,173.85,176.54,153.56
2025-11-30 05:39:56,174.06,171.68,176.54,153.56
2025-11-30 05:48:46,174.05,166.14,176.54,153.56
2025-11-30 05:56:12,174.4,173.85,176.54,153.56
2025-11-30 06:05:28,174.4,173.85,176.54,153.56
2025-11-30 06:17:52,174.6,173.85,176.54,153.56
2025-11-30 06:34:20,174.6,173.85,176.54,153.56
2025-11-30 06:48:54,174.6,173.85,176.54,153.56
2025-11-30 06:57:58,174.56,173.85,176.54,153.56
2025-11-30 07:08:17,174.6,173.85,176.54,153.56
2025-11-30 07:19:51,174.6,173.85,176.54,153.56
2025-11-30 07:29:39,174.61,173.85,176.54,153.56
2025-11-30 07:37:38,174.61,173.85,176.54,153.56
2025-11-30 07:45:14,174.61,173.85,176.54,153.56
2025-11-30 07:52:28,174.61,173.85,176.54,153.56
2025-11-30 07:59:37,174.6,173.85,176.54,153.56
2025-11-30 08:12:16,174.61,173.85,176.54,153.56
2025-11-30 08:26:41,174.61,173.85,176.54,153.56
2025-11-30 08:38:45,174.61,173.85,176.54,153.56
2025-11-30 08:48:46,174.61,173.85,176.54,153.56
2025-11-30 08:56:38,174.61,173.85,176.55,153.56
2025-11-30 09:05:41,174.61,173.85,176.56,153.56
2025-11-30 09:16:59,174.61,173.85,176.56,153.56
2025-11-30 09:29:10,174.61,173.85,176.56,153.56
2025-11-30 09:38:05,174.61,173.85,176.56,153.56
2025-11-30 09:45:52,174.69,173.85,176.56,153.56
2025-11-30 09:53:32,174.61,173.85,176.56,153.56
2025-11-30 10:00:39,174.67,173.85,176.56,153.56
2025-11-30 10:11:03,174.64,173.85,176.56,153.56
2025-11-30 10:23:41,174.7,173.85,176.56,153.56
2025-11-30 10:29:08,173.7,173.0,173.98,153.56
2025-11-30 10:37:14,173.78,173.0,174.05,153.56
2025-11-30 10:46:11,173.68,173.0,173.89,153.56
2025-11-30 10:53:56,173.76,173.0,174.05,153.56
2025-11-30 11:01:49,173.71,173.0,174.01,153.56
2025-11-30 11:11:16,173.58,173.0,173.85,153.56
2025-11-30 11:22:29,173.58,173.0,173.84,153.56
2025-11-30 11:31:24,173.58,173.0,173.84,153.56
2025-11-30 11:39:33,173.58,173.0,173.85,153.56
2025-11-30 11:46:39,173.7,173.0,173.92,153.56
2025-11-30 11:53:57,173.71,173.0,174.0,153.56
2025-11-30 12:00:55,173.69,173.0,173.89,153.56
2025-11-30 12:16:53,173.71,173.0,173.89,153.56
2025-11-30 12:32:57,173.56,173.0,173.84,153.56
2025-11-30 12:56:42,173.71,173.0,174.0,153.56
2025-11-30 13:09:42,173.58,173.0,173.84,153.56
2025-11-30 13:22:38,173.58,173.0,173.84,153.56
2025-11-30 13:37:18,173.58,173.0,173.84,153.56
2025-11-30 13:50:03,173.68,173.0,173.89,153.56
2025-11-30 13:54:26,173.58,173.0,173.85,153.56
2025-11-30 14:01:29,173.71,173.0,173.94,153.56
2025-11-30 14:11:33,173.68,173.0,173.89,153.56
2025-11-30 14:23:50,173.68,173.0,173.89,153.56
2025-11-30 14:34:53,173.7,173.0,173.89,153.56
2025-11-30 14:44:11,173.68,173.0,173.89,153.56
2025-11-30 14:51:36,173.58,173.0,173.85,153.56
2025-11-30 14:59:37,173.68,173.0,174.01,153.56
2025-11-30 15:09:06,173.68,173.0,174.03,153.56
2025-11-30 15:20:19,173.58,173.0,173.85,153.56
2025-11-30 15:32:14,173.58,173.0,173.85,153.56
2025-11-30 15:40:38,173.61,173.0,173.86,153.56
2025-11-30 15:48:26,173.58,173.0,173.85,153.56
2025-11-30 15:56:01,173.71,173.0,174.01,153.56
2025-11-30 16:03:11,173.58,173.0,173.85,153.56
2025-11-30 16:14:08,173.58,173.0,173.84,153.56
2025-11-30 16:27:42,173.58,173.0,173.84,153.56
2025-11-30 16:40:49,173.58,173.0,173.85,153.56
2025-11-30 16:51:01,173.7,173.0,174.03,153.56
2025-11-30 16:58:53,173.76,173.0,174.03,153.56
2025-11-30 17:07:41,173.7,173.0,173.89,153.56
2025-11-30 17:18:52,173.68,173.0,173.89,153.56
2025-11-30 17:31:04,173.71,173.0,174.05,153.56
2025-11-30 17:40:11,173.7,173.0,173.89,153.56
2025-11-30 17:48:06,173.68,173.0,173.94,153.56
2025-11-30 17:55:49,173.7,173.0,174.0,153.56
2025-11-30 18:03:02,173.71,173.0,174.03,153.56
2025-11-30 18:15:17,173.63,173.0,173.85,153.56
2025-11-30 18:29:52,173.68,173.0,173.85,153.56
2025-11-30 18:44:34,173.71,173.0,174.0,153.56
2025-11-30 18:54:47,173.71,173.1,174.0,153.56
2025-11-30 19:02:07,173.74,173.02,174.05,153.56
2025-11-30 19:06:55,173.71,173.02,174.05,153.56
2025-11-30 19:23:32,173.44,168.06,173.83,153.56
2025-11-30 19:32:09,173.58,172.14,173.83,153.56
2025-11-30 19:40:30,173.7,173.1,173.89,153.56
2025-11-30 19:47:11,173.5,172.0,173.83,153.56
2025-11-30 19:54:57,173.45,170.69,173.83,153.56
2025-11-30 20:02:23,173.47,171.72,173.83,153.56
2025-11-30 20:12:56,173.58,172.0,173.83,153.56
2025-11-30 20:26:15,173.5,172.0,173.83,153.56
2025-11-30 20:37:22,173.56,172.14,173.83,153.56
2025-11-30 20:46:34,173.58,172.14,173.83,153.56
2025-11-30 20:53:40,173.58,172.14,173.83,153.56
2025-11-30 21:00:55,173.58,172.13,173.83,153.56
2025-11-30 21:11:04,173.57,172.14,173.83,153.56
2025-11-30 21:22:37,173.58,172.14,173.83,153.56
2025-11-30 21:33:17,173.57,172.14,173.83,153.56
2025-11-30 21:41:34,173.58,172.14,173.83,153.56
2025-11-30 21:48:47,173.58,172.14,173.83,153.56
2025-11-30 21:56:31,173.58,172.14,173.83,153.56
2025-11-30 22:03:52,173.58,172.15,173.83,153.56
2025-11-30 22:14:11,173.58,172.15,173.83,153.56
2025-11-30 22:27:22,173.58,172.15,173.83,153.56
2025-11-30 22:39:03,173.58,172.14,173.83,153.56
2025-11-30 22:47:56,173.58,172.14,173.83,153.56
2025-11-30 22:55:45,173.58,172.15,173.83,153.56
2025-11-30 23:02:38,173.58,172.14,173.84,153.56
2025-11-30 23:12:49,173.58,172.14,173.83,153.56
2025-11-30 23:25:34,173.59,172.91,173.84,153.56
2025-11-30 23:35:05,173.58,172.14,173.83,153.56
2025-11-30 23:43:43,173.59,172.63,173.84,153.56
2025-11-30 23:50:59,173.59,172.75,173.84,153.56
2025-11-30 23:58:33,173.58,172.15,173.83,153.56
2025-12-01 00:23:53,173.7,173.18,173.86,153.56
2025-12-01 00:53:10,173.7,173.18,173.86,153.56
2025-12-01 01:27:40,173.68,173.13,173.85,153.56
2025-12-01 02:18:03,173.79,173.1,173.91,153.34
2025-12-01 03:06:01,173.65,173.0,173.85,153.34
2025-12-01 03:47:35,173.68,173.1,173.86,153.34
2025-12-01 04:17:10,173.68,173.1,173.89,153.34
2025-12-01 04:41:19,173.68,173.12,173.85,153.34
2025-12-01 05:01:27,173.68,173.1,173.89,153.34
2025-12-01 05:18:58,173.71,173.13,173.9,153.34
2025-12-01 05:34:56,173.68,173.12,173.89,153.34
2025-12-01 05:48:46,173.7,173.1,173.91,153.34
2025-12-01 05:58:24,173.71,173.1,174.02,153.34
2025-12-01 06:10:14,173.71,173.13,174.0,153.34
2025-12-01 06:24:08,173.71,173.13,173.96,153.34
2025-12-01 06:42:13,173.71,173.14,174.01,153.34
2025-12-01 06:57:00,173.68,173.17,173.89,153.34
2025-12-01 07:06:19,173.68,173.18,173.89,153.34
2025-12-01 07:18:32,173.67,173.13,173.85,153.34
2025-12-01 07:33:10,173.71,173.24,173.91,153.34
2025-12-01 07:43:52,173.67,173.13,173.85,153.34
2025-12-01 07:52:30,173.68,173.21,173.89,153.34
2025-12-01 07:59:54,173.71,173.25,173.89,153.34
2025-12-01 08:13:53,173.76,173.21,174.05,153.34
2025-12-01 08:28:46,173.68,173.14,173.89,153.34
2025-12-01 08:46:54,173.67,173.1,173.86,153.34
2025-12-01 08:59:43,173.78,173.24,174.05,153.34
2025-12-01 09:14:02,173.71,173.12,174.05,153.34
2025-12-01 09:28:39,173.67,173.11,173.85,153.34
2025-12-01 09:44:29,173.71,173.22,174.0,153.34
2025-12-01 09:55:24,173.68,173.12,173.9,153.34
2025-12-01 10:02:30,173.68,173.1,173.91,153.34
2025-12-01 10:14:36,173.67,173.1,173.85,153.34
2025-12-01 10:28:54,173.77,173.19,174.06,153.34
2025-12-01 10:44:14,173.69,173.11,173.9,153.34
2025-12-01 10:55:34,173.71,173.15,173.92,153.34
2025-12-01 11:02:42,173.84,173.25,174.51,153.34
2025-12-01 11:13:07,173.68,173.13,173.87,153.34
2025-12-01 11:25:27,173.62,173.11,173.86,153.34
2025-12-01 11:35:21,173.8,173.25,174.61,153.34
2025-12-01 11:44:13,173.72,173.14,174.03,153.34
2025-12-01 11:51:58,173.71,173.13,174.01,153.34
2025-12-01 11:59:36,173.81,173.31,174.62,153.34
2025-12-01 12:14:56,173.73,173.26,173.93,153.34
2025-12-01 12:30:53,173.72,173.26,173.91,153.34
2025-12-01 12:52:54,173.72,173.14,174.06,153.34
2025-12-01 13:12:57,173.79,173.16,174.08,153.34
2025-12-01 13:30:14,173.51,172.43,173.88,153.34
2025-12-01 13:48:10,173.82,173.04,173.93,153.34
2025-12-01 13:58:41,173.73,173.03,174.14,153.34
2025-12-01 14:08:43,173.8,173.01,174.12,153.34
2025-12-01 14:20:14,173.58,172.22,173.97,153.34
2025-12-01 14:35:33,173.65,173.01,174.06,153.34
2025-12-01 14:47:51,173.6,173.01,174.06,153.34
2025-12-01 14:58:14,173.71,173.01,174.18,153.34
2025-12-01 15:07:53,173.8,173.01,174.18,153.34
2025-12-01 15:19:42,173.77,173.08,174.17,153.34
2025-12-01 15:34:44,173.76,173.02,174.17,153.34
2025-12-01 15:45:30,173.68,173.1,174.12,153.34
2025-12-01 15:54:44,173.79,173.1,174.17,153.34
2025-12-01 16:02:27,173.79,173.13,174.17,153.34
2025-12-01 16:15:53,173.77,173.13,174.17,153.34
2025-12-01 16:31:13,173.67,173.1,174.11,153.34
2025-12-01 16:47:40,173.74,173.11,174.17,153.34
2025-12-01 16:59:52,173.77,173.13,174.17,153.34
2025-12-01 17:11:52,173.7,173.1,174.14,153.34
2025-12-01 17:24:43,173.71,173.13,174.17,153.34
2025-12-01 17:41:26,173.79,173.18,174.17,153.34
2025-12-01 17:53:17,173.79,173.19,174.17,153.34
2025-12-01 18:01:19,173.79,173.0,174.17,153.34
2025-12-01 18:16:45,173.79,173.0,174.34,153.34
2025-12-01 18:32:47,173.68,172.75,174.17,153.34
2025-12-01 18:52:11,173.68,172.74,174.14,153.34
2025-12-01 19:04:31,173.71,172.96,174.17,153.34
2025-12-01 19:15:57,173.7,172.74,174.17,153.34
2025-12-01 19:29:46,173.67,172.75,174.05,153.34
2025-12-01 19:40:11,173.76,172.91,174.17,153.34
2025-12-01 19:48:56,173.76,172.91,174.17,153.34
2025-12-01 19:56:39,173.7,172.91,174.13,153.34
2025-12-01 20:04:31,173.82,173.22,174.17,153.34
2025-12-01 20:16:29,173.83,173.12,174.17,153.34
2025-12-01 20:30:34,173.83,173.24,174.17,153.34
2025-12-01 20:40:02,173.83,173.17,174.17,153.34
2025-12-01 20:48:03,173.83,173.18,174.14,153.34
2025-12-01 20:55:36,173.83,173.24,174.14,153.34
2025-12-01 21:02:34,173.83,173.26,174.14,153.34
2025-12-01 21:12:46,173.84,173.29,174.17,153.34
2025-12-01 21:25:01,173.84,173.29,174.17,153.34
2025-12-01 21:33:41,173.85,173.36,174.17,153.34
2025-12-01 21:41:37,173.84,173.36,174.17,153.34
2025-12-01 21:49:00,173.84,173.36,174.17,153.34
2025-12-01 21:56:23,173.84,173.36,174.17,153.34
2025-12-01 22:04:05,173.84,173.36,174.17,153.34
2025-12-01 22:14:59,173.85,173.36,174.17,153.34
2025-12-01 22:27:45,173.84,173.36,174.17,153.34
2025-12-01 22:39:33,173.84,173.36,174.17,153.34
2025-12-01 22:48:59,173.86,173.34,174.17,153.34
2025-12-01 22:56:27,173.85,173.3,174.17,153.34
2025-12-01 23:04:17,173.84,173.3,174.17,153.34
2025-12-01 23:15:14,173.84,173.3,174.17,153.34
2025-12-01 23:28:33,173.85,173.3,174.17,153.34
2025-12-01 23:38:42,173.84,173.36,174.17,153.34
2025-12-01 23:47:06,173.84,173.36,174.17,153.34
2025-12-01 23:54:42,173.84,173.35,174.17,153.34
2025-12-02 00:02:22,173.84,173.36,174.17,153.34
2025-12-02 00:41:28,173.85,173.34,174.17,153.34
2025-12-02 01:10:13,173.84,173.28,174.15,153.34
2025-12-02 01:51:39,173.84,173.24,174.16,151.06
2025-12-02 02:30:46,173.84,173.26,174.16,151.06
2025-12-02 03:08:21,173.83,173.11,174.14,151.06
2025-12-02 03:39:58,173.97,173.26,175.46,151.06
2025-12-02 04:01:17,174.08,173.24,175.49,151.06
2025-12-02 04:19:11,174.14,173.3,175.51,151.06
2025-12-02 04:35:25,174.14,173.3,175.51,151.06
2025-12-02 04:49:42,174.14,173.26,175.51,151.06
2025-12-02 04:59:34,174.51,173.36,175.51,151.06
2025-12-02 05:10:50,174.14,173.28,175.51,151.06
2025-12-02 05:22:59,174.87,173.3,175.51,151.06
2025-12-02 05:36:42,174.84,173.3,175.51,151.06
2025-12-02 05:47:09,174.51,173.24,175.51,151.06
2025-12-02 05:55:02,175.16,173.36,175.51,151.06
2025-12-02 06:02:07,174.92,173.27,175.51,151.06
2025-12-02 06:17:32,174.87,173.43,175.51,151.06
2025-12-02 06:33:32,174.83,173.3,175.51,151.06
2025-12-02 06:51:29,175.22,173.36,175.51,151.06
2025-12-02 07:02:32,175.26,173.43,175.51,151.06
2025-12-02 07:15:04,174.95,173.36,175.51,151.06
2025-12-02 07:29:02,175.13,173.36,175.51,151.06
2025-12-02 07:40:36,175.0,173.43,175.51,151.06
2025-12-02 07:49:25,175.24,173.36,175.51,151.06
2025-12-02 07:57:07,175.13,173.36,175.51,151.06
2025-12-02 08:05:19,174.9,173.36,175.51,151.06
2025-12-02 08:17:23,175.3,173.35,175.51,151.06
2025-12-02 08:33:13,175.11,173.34,175.51,151.06
2025-12-02 08:49:20,175.22,173.41,175.51,151.06
2025-12-02 09:01:11,175.32,173.36,175.51,151.06
2025-12-02 09:15:40,175.37,173.36,175.51,151.06
2025-12-02 09:31:01,175.23,173.24,175.51,151.06
2025-12-02 09:45:14,175.36,173.28,175.51,151.06
2025-12-02 09:55:33,175.37,173.36,175.51,151.06
2025-12-02 10:02:53,175.06,173.27,175.51,151.06
2025-12-02 10:14:09,175.28,173.43,175.51,151.06
2025-12-02 10:28:00,175.3,173.29,175.51,151.06
2025-12-02 10:42:46,174.92,173.26,175.51,151.06
2025-12-02 10:53:46,175.15,173.44,175.51,151.06
2025-12-02 11:00:54,175.03,173.36,175.51,151.06
2025-12-02 11:12:33,175.35,173.45,175.52,151.06
2025-12-02 11:25:16,175.31,173.3,175.51,151.06
2025-12-02 11:35:31,175.26,173.47,175.52,151.06
2025-12-02 11:44:59,175.22,173.31,175.51,151.06
2025-12-02 11:52:44,175.06,173.3,175.51,151.06
2025-12-02 12:00:11,175.27,173.3,175.51,151.06
2025-12-02 12:16:54,175.31,173.47,175.51,151.06
2025-12-02 12:33:53,175.22,173.45,175.51,151.06
2025-12-02 12:57:11,175.26,173.36,175.52,151.06
2025-12-02 13:16:25,174.9,173.26,175.51,151.06
2025-12-02 13:33:56,174.25,173.0,175.51,151.06
2025-12-02 13:51:34,174.26,173.0,175.51,151.06
2025-12-02 14:01:40,175.0,173.31,175.51,151.06
2025-12-02 14:13:24,174.51,173.13,175.51,151.06
2025-12-02 14:27:11,174.27,173.0,175.51,151.06
2025-12-02 14:42:14,174.49,173.13,175.51,151.06
2025-12-02 14:53:49,174.28,173.13,175.51,151.06
2025-12-02 15:02:25,174.29,173.1,175.51,151.06
2025-12-02 15:14:08,174.27,173.1,175.51,151.06
2025-12-02 15:27:55,174.56,173.3,175.51,151.06
2025-12-02 15:41:32,174.51,173.28,175.51,151.06
2025-12-02 15:52:34,174.52,173.3,175.51,151.06
2025-12-02 16:01:30,174.27,173.1,175.51,151.06
2025-12-02 16:16:37,175.1,173.47,175.51,151.06
2025-12-02 16:30:18,174.29,173.0,175.51,151.06
2025-12-02 16:47:42,174.24,173.0,175.51,151.06
2025-12-02 17:00:17,174.26,173.1,175.51,151.06
2025-12-02 17:13:40,174.27,173.1,175.51,151.06
2025-12-02 17:27:21,174.26,173.1,175.51,151.06
2025-12-02 17:40:41,174.26,173.02,175.51,151.06
2025-12-02 17:51:34,174.28,173.0,175.51,151.06
2025-12-02 17:59:44,174.27,173.0,175.51,151.06
2025-12-02 18:14:02,174.74,173.47,175.51,151.06
2025-12-02 18:29:41,174.27,173.0,175.51,151.06
2025-12-02 18:37:54,174.35,173.28,175.51,151.06
2025-12-02 18:48:32,175.0,173.47,175.51,151.06
2025-12-02 19:01:29,175.0,173.41,175.51,151.06
2025-12-02 19:13:02,175.03,173.47,175.51,151.06
2025-12-02 19:25:43,175.0,173.47,175.51,151.06
2025-12-02 19:37:40,174.16,173.0,175.49,151.06
2025-12-02 19:45:25,174.25,173.0,175.51,151.06
2025-12-02 19:53:19,174.16,173.0,175.5,151.06
2025-12-02 20:00:57,174.16,173.0,175.5,151.06
2025-12-02 20:13:41,174.16,173.0,175.49,151.06
2025-12-02 20:27:32,174.19,173.0,175.5,151.06
2025-12-02 20:40:47,174.16,173.02,175.5,151.06
2025-12-02 20:51:00,174.16,173.0,175.46,151.06
2025-12-02 20:58:54,174.17,173.1,175.5,151.06
2025-12-02 21:09:05,174.16,173.1,175.5,151.06
2025-12-02 21:20:48,174.2,173.0,175.5,151.06
2025-12-02 21:32:13,174.16,173.1,175.51,151.06
2025-12-02 21:40:57,174.24,173.12,175.51,151.06
2025-12-02 21:48:47,174.28,173.35,175.51,151.06
2025-12-02 21:56:31,174.16,173.1,175.51,151.06
2025-12-02 22:03:29,174.16,173.11,175.51,151.06
2025-12-02 22:14:11,174.17,173.1,175.51,151.06
2025-12-02 22:26:56,174.87,173.55,175.51,151.06
2025-12-02 22:37:23,174.19,173.12,175.51,151.06
2025-12-02 22:46:51,174.99,173.56,175.51,151.06
2025-12-02 22:54:08,174.28,173.3,175.51,151.06
2025-12-02 23:00:59,174.87,173.5,175.51,151.06
2025-12-02 23:11:38,174.73,173.55,175.51,151.06
2025-12-02 23:24:04,174.9,173.56,175.51,151.06
2025-12-02 23:34:12,174.87,173.56,175.51,151.06
2025-12-02 23:43:03,174.88,173.56,175.51,151.06
2025-12-02 23:50:49,174.87,173.56,175.51,151.06
2025-12-02 23:58:12,174.9,173.56,175.51,151.06
2025-12-03 00:18:00,174.73,173.41,175.33,151.06
2025-12-03 00:44:06,174.74,173.53,175.51,151.06
2025-12-03 01:13:56,174.79,173.56,175.51,153.91
2025-12-03 01:57:16,174.72,173.47,175.51,153.91
2025-12-03 02:35:54,174.25,173.13,175.51,153.91
2025-12-03 03:11:06,174.26,173.24,175.51,153.91
2025-12-03 03:40:36,174.28,173.36,175.51,153.91
2025-12-03 04:00:56,174.26,173.26,175.51,153.91
2025-12-03 04:18:05,174.26,173.28,175.51,153.91
2025-12-03 04:33:34,174.26,173.28,175.51,153.91
2025-12-03 04:48:16,174.52,173.56,175.51,153.91
2025-12-03 04:58:13,174.47,173.5,175.51,153.91
2025-12-03 05:07:50,174.84,173.56,175.51,153.91
2025-12-03 05:19:16,174.35,173.5,175.51,153.91
2025-12-03 05:33:20,174.87,173.53,175.51,153.91
2025-12-03 05:44:01,175.22,173.58,175.51,153.91
2025-12-03 05:52:31,174.56,173.49,175.51,153.91
2025-12-03 05:59:53,175.01,173.57,175.51,153.91
2025-12-03 06:13:22,174.85,173.49,175.51,153.91
2025-12-03 06:28:06,174.61,173.5,175.51,153.91
2025-12-03 06:47:05,174.79,173.55,175.51,153.91
2025-12-03 06:59:28,174.74,173.48,175.51,153.91
2025-12-03 07:11:07,175.1,173.59,175.51,153.91
2025-12-03 07:24:05,174.88,173.54,175.51,153.91
2025-12-03 07:36:32,175.03,173.58,175.51,153.91
